SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.399,9300.0,2016,1,0,0,0,0,0,0,0,0,0,2,0,2,9.13776967914135,-0.918793862092274,2,0.636286829972853
0.399,9300.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.13776967914135,-0.918793862092274,0,0.646002234729181
0.399,9300.0,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,9.13776967914135,-0.918793862092274,0,0.608967642385279
0.399,9300.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.13776967914135,-0.918793862092274,0,0.597250169304667
0.059,9300.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.13776967914135,-2.83021783507642,0,0.0940875262365873
0.059,9300.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.13776967914135,-2.83021783507642,0,0.0955241399724855
0.059,9300.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.13776967914135,-2.83021783507642,0,0.0900478468690011
0.059,9300.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.13776967914135,-2.83021783507642,0,0.0883151879422942
0.093,8300.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.02401079378469,-2.37515578582888,0,0.110580463484199
0.814,8300.0,2022,0,0,0,0,0,0,1,2,0,0,0,1,3,9.02401079378469,-0.205794912979597,0,0.967876314797178
0.814,9300.0,2016,1,0,0,0,0,0,0,1,0,0,0,1,2,9.13776967914135,-0.205794912979597,0,1.298088921298
0.814,9300.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.13776967914135,-0.205794912979597,0,1.31790932097632
0.814,9300.0,2018,0,0,1,0,0,0,0,0,0,0,1,0,1,9.13776967914135,-0.205794912979597,1,1.24235503985368
0.814,9300.0,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.13776967914135,-0.205794912979597,0,1.21845022008521
1.191,10700.0,2022,0,0,0,0,0,0,1,4,1,0,1,0,6,9.27799902045,0.174793290373163,2,1.91246487961437
1.191,12000.0,2016,1,0,0,0,0,0,0,1,0,0,1,0,2,9.39266192877014,0.174793290373163,1,2.569471051504
1.191,12000.0,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.39266192877014,0.174793290373163,0,2.6087040673376
1.191,12000.0,2018,0,0,1,0,0,0,0,0,0,0,0,1,1,9.39266192877014,0.174793290373163,0,2.45914995361192
1.191,12000.0,2019,0,0,0,1,0,0,0,2,1,0,0,0,3,9.39266192877014,0.174793290373163,1,2.41183213017262
0.032,12600.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.44145209293957,-3.44201937618241,0,0.0731629969118425
0.032,12600.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.44145209293957,-3.44201937618241,0,0.0742801159448026
0.032,12600.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.44145209293957,-3.44201937618241,0,0.0700217192003598
0.032,12600.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.44145209293957,-3.44201937618241,0,0.068674393738904
0.773,11200.0,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,9.32366905728318,-0.257476230394715,0,1.31037287742928
0.773,12600.0,2016,1,0,0,0,0,0,0,2,0,0,0,1,3,9.44145209293957,-0.257476230394715,0,1.76734364415169
0.773,12600.0,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.44145209293957,-0.257476230394715,0,1.79432905079164
0.773,12600.0,2018,0,0,1,0,0,0,0,5,0,2,0,0,7,9.44145209293957,-0.257476230394715,2,1.69146215443369
0.773,12600.0,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.44145209293957,-0.257476230394715,0,1.6589158237554
0.612,12800.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-0.491022996469811,0,1.42572755752895
0.612,12800.0,2017,0,1,0,0,0,0,0,1,0,0,2,0,3,9.45720044990771,-0.491022996469811,2,1.44749685973852
0.612,12800.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-0.491022996469811,0,1.36451346860216
0.612,12800.0,2019,0,0,0,1,0,0,0,0,0,0,0,1,1,9.45720044990771,-0.491022996469811,0,1.3382581329757
